url,sitemaps,status,classification,canonical,canonical_ok,valid
https://5sigmas.com/series/multimodalidad-iag/05-riesgos/,sitemap.xml,200,INDEX,https://5sigmas.com/series/multimodalidad-iag/05-riesgos/,True,True
https://5sigmas.com/series/seguridad-ia/00_presentacion_serie/,sitemap.xml,200,INDEX,https://5sigmas.com/series/seguridad-ia/00_presentacion_serie/,True,True
https://5sigmas.com/series/seguridad-ia/01-prompt-injection/,sitemap.xml,200,INDEX,https://5sigmas.com/series/seguridad-ia/01-prompt-injection/,True,True
https://5sigmas.com/series/seguridad-ia/02-jailbreaks/,sitemap.xml,200,INDEX,https://5sigmas.com/series/seguridad-ia/02-jailbreaks/,True,True
https://5sigmas.com/series/seguridad-ia/03-envenenamiento/,sitemap.xml,200,INDEX,https://5sigmas.com/series/seguridad-ia/03-envenenamiento/,True,True
https://5sigmas.com/series/seguridad-ia/04-red-teaming/,sitemap.xml,200,INDEX,https://5sigmas.com/series/seguridad-ia/04-red-teaming/,True,True
https://5sigmas.com/series/seguridad-ia/05-controles-produccion/,sitemap.xml,200,INDEX,https://5sigmas.com/series/seguridad-ia/05-controles-produccion/,True,True
https://5sigmas.com/temas/,sitemap.xml,200,INDEX,https://5sigmas.com/temas/,True,True
https://5sigmas.com/temas/agentes-ia/,sitemap.xml,200,INDEX,https://5sigmas.com/temas/agentes-ia/,True,True
https://5sigmas.com/temas/evaluacion-modelos/,sitemap.xml,200,INDEX,https://5sigmas.com/temas/evaluacion-modelos/,True,True
https://5sigmas.com/temas/llms/,sitemap.xml,200,INDEX,https://5sigmas.com/temas/llms/,True,True
https://5sigmas.com/temas/prompt-injection/,sitemap.xml,200,INDEX,https://5sigmas.com/temas/prompt-injection/,True,True
https://5sigmas.com/temas/razonamiento/,sitemap.xml,200,INDEX,https://5sigmas.com/temas/razonamiento/,True,True
https://5sigmas.com/temas/transformer/,sitemap.xml,200,INDEX,https://5sigmas.com/temas/transformer/,True,True
https://5sigmas.com/videos/,sitemap.xml,200,INDEX,https://5sigmas.com/videos/,True,True
https://5sigmas.com/videos/articulos-tecnicos/reactive-proactive-agent-header-demo/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/articulos-tecnicos/reactive-proactive-agent-header-demo/,True,True
https://5sigmas.com/videos/series/agentes-ia/00_presentacion_serie/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/agentes-ia/00_presentacion_serie/,True,True
https://5sigmas.com/videos/series/agentes-ia/01-que-es-un-agente/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/agentes-ia/01-que-es-un-agente/,True,True
https://5sigmas.com/videos/series/agentes-ia/02-anatomia-de-un-agente/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/agentes-ia/02-anatomia-de-un-agente/,True,True
https://5sigmas.com/videos/series/agentes-ia/03-como-evaluar-un-agente/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/agentes-ia/03-como-evaluar-un-agente/,True,True
https://5sigmas.com/videos/series/agentes-ia/04-seguridad-agentes/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/agentes-ia/04-seguridad-agentes/,True,True
https://5sigmas.com/videos/series/agentes-ia/05-de-la-demo-a-produccion/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/agentes-ia/05-de-la-demo-a-produccion/,True,True
https://5sigmas.com/videos/series/datacenters-espacio/00_presentacion_serie/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/00_presentacion_serie/,True,True
https://5sigmas.com/videos/series/datacenters-espacio/01-por-que-ahora/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/01-por-que-ahora/,True,True
https://5sigmas.com/videos/series/datacenters-espacio/02-energia-calor-conectividad/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/02-energia-calor-conectividad/,True,True
https://5sigmas.com/videos/series/datacenters-espacio/03-que-es-datacenter-espacio/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/03-que-es-datacenter-espacio/,True,True
https://5sigmas.com/videos/series/datacenters-espacio/04-huella-real-datacenter/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/datacenters-espacio/04-huella-real-datacenter/,True,True
https://5sigmas.com/videos/series/from-cave-to-agi/00_presentacion_serie/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/00_presentacion_serie/,True,True
https://5sigmas.com/videos/series/from-cave-to-agi/01-representar/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/01-representar/,True,True
https://5sigmas.com/videos/series/from-cave-to-agi/02-mecanizar/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/02-mecanizar/,True,True
https://5sigmas.com/videos/series/from-cave-to-agi/03-aprender/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/03-aprender/,True,True
https://5sigmas.com/videos/series/from-cave-to-agi/04-escalar/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/04-escalar/,True,True
https://5sigmas.com/videos/series/from-cave-to-agi/05-mas-alla/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/from-cave-to-agi/05-mas-alla/,True,True
https://5sigmas.com/videos/series/fundamentos-ia-iag/00_presentacion_serie/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/00_presentacion_serie/,True,True
https://5sigmas.com/videos/series/fundamentos-ia-iag/01-que-es-ia/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/01-que-es-ia/,True,True
https://5sigmas.com/videos/series/fundamentos-ia-iag/02-que-es-ia-generativa/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/02-que-es-ia-generativa/,True,True
https://5sigmas.com/videos/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/03-ia-vs-ia-generativa/,True,True
https://5sigmas.com/videos/series/fundamentos-ia-iag/04-agi/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/fundamentos-ia-iag/04-agi/,True,True
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/00_presentacion_serie/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/00_presentacion_serie/,True,True
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/01-electricidad-bienestar/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/01-electricidad-bienestar/,True,True
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/02-ia-tecnologia-electrica/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/02-ia-tecnologia-electrica/,True,True
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/03-pib-vs-bienestar/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/03-pib-vs-bienestar/,True,True
https://5sigmas.com/videos/series/ia-pib-bienestar-energia/04-ia-pib-hoy/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/ia-pib-bienestar-energia/04-ia-pib-hoy/,True,True
https://5sigmas.com/videos/series/modelos-razonadores/00_presentacion_serie/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/00_presentacion_serie/,True,True
https://5sigmas.com/videos/series/modelos-razonadores/01-que-es-razonar/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/01-que-es-razonar/,True,True
https://5sigmas.com/videos/series/modelos-razonadores/02-fallos/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/02-fallos/,True,True
https://5sigmas.com/videos/series/modelos-razonadores/03-test-time-compute/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/03-test-time-compute/,True,True
https://5sigmas.com/videos/series/modelos-razonadores/04-latencia-streaming/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/04-latencia-streaming/,True,True
https://5sigmas.com/videos/series/modelos-razonadores/05-riesgos/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/modelos-razonadores/05-riesgos/,True,True
https://5sigmas.com/videos/series/multimodalidad-iag/00_presentacion_serie/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/00_presentacion_serie/,True,True
https://5sigmas.com/videos/series/multimodalidad-iag/01-el-problema/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/01-el-problema/,True,True
https://5sigmas.com/videos/series/multimodalidad-iag/02-alineamiento/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/02-alineamiento/,True,True
https://5sigmas.com/videos/series/multimodalidad-iag/03-arquitecturas/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/03-arquitecturas/,True,True
https://5sigmas.com/videos/series/multimodalidad-iag/04-evaluacion/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/04-evaluacion/,True,True
https://5sigmas.com/videos/series/multimodalidad-iag/05-riesgos/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/multimodalidad-iag/05-riesgos/,True,True
https://5sigmas.com/videos/series/seguridad-ia/01-prompt-injection/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/seguridad-ia/01-prompt-injection/,True,True
https://5sigmas.com/videos/series/seguridad-ia/02-jailbreaks/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/seguridad-ia/02-jailbreaks/,True,True
https://5sigmas.com/videos/series/seguridad-ia/03-envenenamiento/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/seguridad-ia/03-envenenamiento/,True,True
https://5sigmas.com/videos/series/seguridad-ia/04-red-teaming/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/seguridad-ia/04-red-teaming/,True,True
https://5sigmas.com/videos/series/seguridad-ia/05-controles-produccion/,sitemap.xml;video-sitemap.xml,200,INDEX,https://5sigmas.com/videos/series/seguridad-ia/05-controles-produccion/,True,True
https://5sigmas.com/visuales/,sitemap.xml,200,INDEX,https://5sigmas.com/visuales/,True,True
